year,marital,divorce,childs,age,educ,sex,race,relig,xmovie,pornlaw,hapmar
1978,married,ds_no,1,71,8,male,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,2,27,12,female,white,protestant,x_no,illegal,veryhappy
2016,married,ds_no,0,27,16,male,white,catholic,x_no,illegalillegal8,veryhappy
1980,married,ds_no,4,70,12,male,white,catholic,x_no,illegalillegal8,veryhappy
2000,married,ds_no,1,38,11,male,white,none,x_no,illegalillegal8,veryhappy
1975,married,ds_no,0,20,12,female,white,protestant,x_yes,illegal,veryhappy
1986,married,ds_yes,5,46,12,female,black,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,0,24,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1994,married,ds_no,4,81,8,female,white,catholic,x_no,illegal,veryhappy
1978,married,ds_no,0,23,12,female,white,other,x_yes,illegalillegal8,veryhappy
1994,married,ds_no,0,25,16,male,white,catholic,x_no,illegalillegal8,veryhappy
1973,married,ds_no,3,61,15,female,white,catholic,x_no,illegal,veryhappy
1986,married,ds_yes,2,66,8,male,white,protestant,x_yes,illegal,veryhappy
1984,married,ds_no,2,27,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1991,married,ds_no,1,36,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_no,3,39,15,female,white,jewish,x_no,illegalillegal8,veryhappy
1984,married,ds_no,4,38,12,male,white,protestant,x_no,illegal,veryhappy
2018,married,ds_no,0,37,16,female,white,catholic,x_no,legal,veryhappy
1988,married,ds_no,1,41,13,male,white,none,x_no,illegalillegal8,veryhappy
1991,married,ds_no,2,28,14,female,white,catholic,x_no,illegal,veryhappy
1996,married,ds_no,0,30,14,female,white,none,x_yes,illegalillegal8,veryhappy
1990,married,ds_yes,1,62,8,male,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_no,2,35,18,male,white,catholic,x_no,legal,veryhappy
1998,married,ds_no,2,73,10,female,white,protestant,x_no,illegal,veryhappy
1988,married,ds_no,2,43,12,female,white,protestant,x_no,illegal,veryhappy
2000,married,ds_yes,2,52,14,male,white,protestant,x_yes,illegalillegal8,veryhappy
1983,married,ds_no,6,61,4,male,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,2,67,12,male,white,protestant,x_no,illegal,veryhappy
1998,married,ds_no,2,52,16,female,black,orthodoxchristian,x_no,illegalillegal8,veryhappy
1975,married,ds_yes,4,83,6,male,white,protestant,x_no,illegal,veryhappy
1991,married,ds_no,3,45,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1978,married,ds_no,3,62,10,female,white,catholic,x_no,illegal,veryhappy
1980,married,ds_no,0,64,2,male,black,protestant,x_no,illegal,veryhappy
2000,married,ds_no,3,54,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,7,31,8,female,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,1,82,12,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,2,56,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2016,married,ds_yes,4,56,12,female,white,protestant,x_yes,illegalillegal8,veryhappy
1994,married,ds_no,4,70,19,male,white,protestant,x_no,illegal,veryhappy
1993,married,ds_no,0,56,12,male,black,protestant,x_no,legal,veryhappy
1986,married,ds_yes,3,47,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1994,married,ds_no,1,85,8,male,black,protestant,x_no,illegal,veryhappy
1988,married,ds_no,2,46,12,female,white,jewish,x_yes,illegalillegal8,veryhappy
1989,married,ds_no,4,48,8,female,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,0,29,10,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,2,54,8,female,white,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_no,2,45,12,female,white,none,x_no,illegalillegal8,veryhappy
1976,married,ds_no,3,30,16,male,white,protestant,x_no,illegal,veryhappy
1988,married,ds_no,2,46,20,male,white,protestant,x_no,illegal,veryhappy
2008,married,ds_no,5,62,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2016,married,ds_no,4,77,12,male,white,catholic,x_no,illegal,veryhappy
1987,married,ds_no,3,72,9,male,white,protestant,x_no,illegalillegal8,veryhappy
1990,married,ds_no,1,64,16,male,black,protestant,x_no,illegalillegal8,veryhappy
1994,married,ds_no,0,66,8,male,white,protestant,x_no,illegal,veryhappy
2002,married,ds_no,4,40,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,0,22,15,male,white,protestant,x_yes,legal,veryhappy
1998,married,ds_no,2,74,10,male,white,protestant,x_no,illegal,veryhappy
2016,married,ds_no,3,40,12,female,white,catholic,x_no,illegal,veryhappy
1996,married,ds_yes,2,48,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,0,20,12,female,white,catholic,x_yes,illegalillegal8,veryhappy
2012,married,ds_no,3,78,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_no,4,62,18,female,white,catholic,x_no,illegalillegal8,veryhappy
1994,married,ds_no,0,27,18,female,white,jewish,x_no,illegal,veryhappy
1996,married,ds_no,3,79,14,male,white,protestant,x_yes,illegalillegal8,veryhappy
1993,married,ds_no,2,44,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1989,married,ds_yes,2,61,8,female,white,protestant,x_no,illegal,veryhappy
1993,married,ds_yes,0,48,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1996,married,ds_yes,1,54,12,male,white,protestant,x_no,illegal,veryhappy
2008,married,ds_yes,3,69,18,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,7,45,12,female,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,4,54,12,female,white,protestant,x_no,illegal,veryhappy
2010,married,ds_yes,2,65,18,male,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_no,2,30,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,0,41,14,female,white,noanswer,x_no,illegal,veryhappy
2008,married,ds_no,3,42,16,male,other,none,x_no,illegal,veryhappy
2004,married,ds_no,1,54,19,male,white,protestant,x_yes,illegalillegal8,veryhappy
1998,married,ds_no,2,33,14,male,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,0,69,12,male,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,0,26,19,female,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,3,62,12,female,white,catholic,x_no,illegalillegal8,veryhappy
2014,married,ds_no,2,45,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,2,73,8,female,black,protestant,x_no,illegal,veryhappy
2014,married,ds_no,1,78,16,female,white,protestant,x_no,illegal,veryhappy
1991,married,ds_no,4,70,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1993,married,ds_no,1,28,13,female,white,catholic,x_no,illegal,veryhappy
1987,married,ds_no,3,65,13,female,white,catholic,x_no,illegal,veryhappy
1975,married,ds_no,3,77,8,male,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,0,57,12,female,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,2,51,15,male,white,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,3,69,10,male,white,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_no,2,26,12,female,white,catholic,x_no,illegalillegal8,veryhappy
2018,married,ds_yes,1,64,16,female,white,none,x_no,illegalillegal8,veryhappy
1993,married,ds_yes,3,46,14,female,white,catholic,x_yes,illegalillegal8,veryhappy
1998,married,ds_no,1,44,19,male,white,protestant,x_no,illegalillegal8,veryhappy
2012,married,ds_no,0,65,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_yes,5,33,10,female,black,protestant,x_yes,illegalillegal8,veryhappy
1983,married,ds_no,2,34,12,female,white,protestant,x_no,illegal,veryhappy
2018,married,ds_no,6,61,12,male,black,protestant,x_no,legal,veryhappy
2000,married,ds_no,1,31,18,female,white,catholic,x_no,illegalillegal8,veryhappy
1988,married,ds_no,3,44,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_no,0,25,17,male,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,0,42,12,male,white,protestant,x_no,illegal,veryhappy
1998,married,ds_no,1,33,17,female,white,protestant,x_no,illegal,veryhappy
1984,married,ds_no,4,32,12,female,white,protestant,x_no,illegal,veryhappy
2000,married,ds_yes,3,40,14,female,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,2,66,10,female,white,protestant,x_no,illegal,veryhappy
1988,married,ds_no,2,36,14,female,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,2,25,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,2,52,12,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,0,26,17,male,white,other,x_no,illegalillegal8,veryhappy
2000,married,ds_no,1,23,14,female,other,protestant,x_yes,illegalillegal8,veryhappy
1993,married,ds_no,1,38,17,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,2,34,16,female,other,protestant,x_no,legal,veryhappy
2018,married,ds_no,0,29,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,0,57,12,female,white,protestant,x_no,illegal,veryhappy
1989,married,ds_yes,4,55,12,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,2,33,9,male,white,protestant,x_no,illegalillegal8,veryhappy
1994,married,ds_no,3,44,15,female,white,catholic,x_no,illegalillegal8,veryhappy
2018,married,ds_yes,1,66,12,female,white,catholic,x_yes,illegalillegal8,veryhappy
2012,married,ds_no,2,32,12,male,black,protestant,x_no,illegal,veryhappy
1990,married,ds_no,0,21,11,female,white,protestant,x_no,illegal,veryhappy
2008,married,ds_no,2,70,20,male,white,none,x_no,illegalillegal8,veryhappy
1984,married,ds_no,2,44,16,male,white,none,x_no,legal,veryhappy
2008,married,ds_no,4,36,15,male,other,none,x_no,illegalillegal8,veryhappy
1978,married,ds_no,0,63,12,male,white,catholic,x_no,illegal,veryhappy
2014,married,ds_no,4,33,10,male,black,christian,x_yes,illegalillegal8,veryhappy
1998,married,ds_yes,0,27,16,female,white,christian,x_yes,illegalillegal8,veryhappy
2010,married,ds_no,3,41,14,male,white,christian,x_no,illegal,veryhappy
1989,married,ds_yes,5,51,12,female,white,catholic,x_no,illegal,veryhappy
1984,married,ds_no,1,36,13,female,white,catholic,x_yes,illegalillegal8,veryhappy
1984,married,ds_no,3,76,7,male,white,catholic,x_no,illegal,veryhappy
2018,married,ds_no,2,43,16,female,black,protestant,x_no,illegal,veryhappy
1978,married,ds_yes,4,31,14,female,white,protestant,x_yes,illegalillegal8,veryhappy
1989,married,ds_no,4,56,15,male,white,catholic,x_no,illegal,veryhappy
1987,married,ds_no,3,71,12,female,white,jewish,x_no,illegal,veryhappy
1973,married,ds_no,8,56,7,male,white,catholic,x_no,illegal,veryhappy
2010,married,ds_no,0,26,7,male,white,none,x_no,illegalillegal8,veryhappy
2016,married,ds_no,3,29,10,female,white,protestant,x_no,illegalillegal8,veryhappy
2014,married,ds_no,3,57,13,male,black,protestant,x_no,illegalillegal8,veryhappy
2004,married,ds_no,0,33,20,female,other,catholic,x_yes,legal,veryhappy
1975,married,ds_yes,3,32,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2002,married,ds_yes,1,63,8,male,white,protestant,x_no,illegal,veryhappy
2014,married,ds_yes,2,71,14,female,white,protestant,x_no,illegalillegal8,veryhappy
2016,married,ds_yes,1,33,12,male,white,none,x_yes,illegalillegal8,veryhappy
1990,married,ds_yes,0,40,12,male,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,2,28,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,0,19,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2010,married,ds_no,3,41,12,female,white,none,x_no,illegalillegal8,veryhappy
1998,married,ds_no,3,45,12,male,black,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,2,28,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1989,married,ds_no,0,24,16,female,white,protestant,x_no,legal,veryhappy
1976,married,ds_no,3,28,13,male,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,1,52,7,male,white,protestant,x_no,legal,veryhappy
2014,married,ds_no,2,49,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_yes,2,46,14,male,black,protestant,x_yes,illegalillegal8,veryhappy
1983,married,ds_no,2,57,16,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,2,32,6,male,white,catholic,x_no,illegalillegal8,veryhappy
1973,married,ds_no,1,33,12,female,white,protestant,x_no,illegal,veryhappy
2012,married,ds_no,2,26,13,female,white,catholic,x_no,illegal,veryhappy
1978,married,ds_yes,1,26,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
1983,married,ds_no,2,51,10,female,white,catholic,x_no,illegalillegal8,veryhappy
1975,married,ds_no,2,27,12,female,white,protestant,x_no,illegal,veryhappy
1990,married,ds_yes,4,43,13,female,white,protestant,x_no,illegal,veryhappy
1987,married,ds_yes,2,41,12,female,white,protestant,x_yes,illegal,veryhappy
1987,married,ds_no,2,38,14,female,white,protestant,x_no,illegal,veryhappy
2012,married,ds_no,1,45,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_no,2,75,13,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,3,37,10,female,white,catholic,x_no,illegal,veryhappy
2010,married,ds_yes,0,54,13,female,white,none,x_no,legal,veryhappy
1998,married,ds_yes,1,68,8,female,black,protestant,x_no,illegal,veryhappy
2006,married,ds_no,4,32,9,male,white,none,x_no,illegalillegal8,veryhappy
1986,married,ds_no,4,74,16,male,white,none,x_no,illegal,veryhappy
2000,married,ds_yes,2,45,12,female,white,protestant,x_no,illegal,veryhappy
1991,married,ds_yes,0,35,12,male,white,catholic,x_no,illegal,veryhappy
1990,married,ds_no,3,37,20,female,white,protestant,x_no,illegalillegal8,veryhappy
1988,married,ds_no,1,68,12,female,white,catholic,x_no,illegal,veryhappy
2012,married,ds_no,3,42,17,female,white,none,x_yes,illegalillegal8,veryhappy
2016,married,ds_no,1,39,15,male,white,none,x_no,illegalillegal8,veryhappy
2012,married,ds_no,0,27,20,female,other,none,x_no,illegalillegal8,veryhappy
2012,married,ds_no,1,34,16,female,white,christian,x_no,illegalillegal8,veryhappy
1987,married,ds_no,0,66,9,female,white,catholic,x_no,illegal,veryhappy
2010,married,ds_no,3,76,12,female,white,catholic,x_no,illegal,veryhappy
1989,married,ds_no,2,46,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2016,married,ds_no,2,38,16,male,other,protestant,x_yes,illegalillegal8,veryhappy
1991,married,ds_no,1,37,12,female,white,catholic,x_yes,illegalillegal8,veryhappy
1987,married,ds_no,3,57,14,female,white,protestant,x_yes,illegal,veryhappy
1973,married,ds_no,3,27,8,female,white,catholic,x_no,illegal,veryhappy
1998,married,ds_no,2,25,12,female,white,protestant,x_yes,illegalillegal8,veryhappy
2010,married,ds_no,1,34,18,female,white,none,x_no,illegalillegal8,veryhappy
1993,married,ds_no,2,34,12,male,other,catholic,x_yes,illegal,veryhappy
1984,married,ds_no,2,77,14,female,white,protestant,x_no,illegal,veryhappy
2000,married,ds_yes,2,32,13,female,white,protestant,x_no,illegal,veryhappy
1976,married,ds_no,3,74,8,male,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,3,33,16,female,white,catholic,x_no,illegal,veryhappy
1994,married,ds_no,2,47,16,male,black,protestant,x_no,illegalillegal8,veryhappy
2012,married,ds_no,2,30,17,male,white,catholic,x_no,illegalillegal8,veryhappy
1976,married,ds_no,3,26,14,male,white,protestant,x_no,illegal,veryhappy
2010,married,ds_no,0,28,16,male,white,catholic,x_no,illegalillegal8,veryhappy
1987,married,ds_no,0,47,9,female,white,protestant,x_yes,illegal,veryhappy
2006,married,ds_no,3,28,9,female,white,protestant,x_yes,illegalillegal8,veryhappy
2008,married,ds_no,0,53,18,male,white,none,x_no,illegalillegal8,veryhappy
1975,married,ds_yes,2,21,11,female,white,protestant,x_no,illegalillegal8,veryhappy
1989,married,ds_no,1,77,14,male,white,catholic,x_no,illegalillegal8,veryhappy
1998,married,ds_no,2,54,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1978,married,ds_yes,1,51,17,female,white,protestant,x_no,illegal,veryhappy
2014,married,ds_no,4,77,16,female,white,protestant,x_no,illegal,veryhappy
1993,married,ds_no,2,35,12,female,white,catholic,x_no,illegalillegal8,veryhappy
2006,married,ds_no,2,55,18,male,white,none,x_no,illegalillegal8,veryhappy
2008,married,ds_no,2,31,11,male,white,none,x_no,illegalillegal8,veryhappy
1991,married,ds_yes,2,36,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1996,married,ds_no,1,49,18,female,white,catholic,x_yes,illegalillegal8,veryhappy
1978,married,ds_no,1,57,13,female,white,protestant,x_no,illegalillegal8,veryhappy
2014,married,ds_yes,1,41,16,male,white,none,x_no,illegalillegal8,veryhappy
1988,married,ds_no,3,69,8,female,white,protestant,x_no,illegal,veryhappy
2014,married,ds_yes,1,56,11,female,white,protestant,x_no,illegalillegal8,veryhappy
2012,married,ds_no,2,44,16,male,white,jewish,x_yes,illegalillegal8,veryhappy
1990,married,ds_no,3,34,12,male,other,catholic,x_no,illegal,veryhappy
1991,married,ds_yes,2,46,8,male,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_yes,3,59,13,male,white,none,x_no,illegalillegal8,veryhappy
2014,married,ds_no,3,69,12,male,white,orthodoxchristian,x_no,illegalillegal8,veryhappy
1994,married,ds_no,2,49,16,female,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,3,66,12,male,white,protestant,x_no,dontknow,veryhappy
1988,married,ds_no,1,40,19,male,white,catholic,x_no,illegalillegal8,veryhappy
1998,married,ds_no,2,33,12,female,white,catholic,x_no,illegal,veryhappy
1990,married,ds_yes,3,50,10,male,black,protestant,x_yes,illegalillegal8,veryhappy
1980,married,ds_no,2,73,8,female,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,2,58,20,female,black,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,3,37,13,female,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,3,60,16,female,white,jewish,x_no,illegal,veryhappy
2006,married,ds_yes,1,54,16,male,white,protestant,x_no,illegal,veryhappy
1976,married,ds_yes,1,26,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1998,married,ds_no,7,46,10,female,other,catholic,x_no,illegalillegal8,veryhappy
2008,married,ds_no,1,36,16,female,other,christian,x_yes,illegalillegal8,veryhappy
2002,married,ds_no,2,74,12,female,black,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,2,31,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1989,married,ds_no,2,44,11,male,white,protestant,x_no,illegal,veryhappy
1986,married,ds_no,4,47,11,male,white,protestant,x_yes,illegalillegal8,veryhappy
