work,fnlwgt,education,marital,occupation,sex,capitalgain,capitalloss,hoursperweek,race,income
Private,376474,edu3,Married,Sales,Male,0,0,35,White,<=50K
Private,127215,edu2,Married,Sales,Male,0,0,48,White,>50K
Private,306889,edu3,Married,Exec-managerial,Female,0,0,40,White,>50K
Private,96415,edu2,Single,Other-service,Female,0,0,35,Black,<=50K
Private,180837,edu2,Single,Machine-op-inspct,Female,0,0,40,Black,<=50K
Self-emp-not-inc,308279,edu3,Married,Prof-specialty,Male,0,0,21,White,<=50K
Private,337065,edu1,Single,Farming-fishing,Male,0,0,40,White,<=50K
Private,38397,edu2,Single,Other-service,Female,0,0,40,White,<=50K
Private,131275,edu2,Single,Craft-repair,Male,0,0,40,Amer-Indian-Eskimo,<=50K
Self-emp-not-inc,321865,edu3,Single,Prof-specialty,Male,0,0,60,White,>50K
Private,252079,edu2,Married,Prof-specialty,Male,0,0,50,White,>50K
Private,226733,edu2,Married,Adm-clerical,Male,0,0,40,White,>50K
Private,83893,edu2,Married,Adm-clerical,Male,0,0,40,White,>50K
Private,45522,edu2,Single,Other-service,Male,0,0,40,White,<=50K
Local-gov,163189,edu2,Married,Other-service,Male,0,0,40,White,<=50K
Private,349405,edu3,Married,Prof-specialty,Female,0,0,36,White,<=50K
Private,24292,edu3,Married,Sales,Male,0,0,45,White,>50K
Private,163303,edu3,Single,Sales,Female,0,0,38,White,<=50K
Private,260560,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,186934,edu3,Single,Prof-specialty,Male,0,0,40,White,>50K
Federal-gov,55237,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,203653,edu3,Single,Sales,Male,0,0,40,Black,<=50K
Private,155066,edu2,Single,Machine-op-inspct,Male,0,0,60,White,<=50K
Private,118308,edu3,Married,Prof-specialty,Male,0,1977,50,White,>50K
Private,150125,edu3,Single,Other-service,Female,0,0,40,Black,<=50K
Private,31053,edu2,Single,Sales,Female,0,0,40,White,<=50K
Self-emp-not-inc,168098,edu3,Married,Prof-specialty,Male,0,0,50,White,<=50K
Private,163083,edu3,Single,Exec-managerial,Male,14084,0,45,White,>50K
Private,155057,edu2,Married,Prof-specialty,Male,0,0,50,White,>50K
Private,83141,edu2,Single,Other-service,Male,0,1876,40,White,<=50K
Private,126094,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,113481,edu3,Married,Prof-specialty,Male,0,0,60,White,<=50K
Self-emp-inc,130329,edu1,Married,Farming-fishing,Male,0,0,50,White,<=50K
Private,314798,edu2,Single,Adm-clerical,Male,0,0,50,White,<=50K
Local-gov,188909,edu3,Single,Prof-specialty,Female,0,0,42,Black,<=50K
Self-emp-not-inc,49572,edu2,Married,Exec-managerial,Male,0,0,60,White,<=50K
Private,106838,edu2,Married,Transport-moving,Male,0,0,40,White,<=50K
Private,334221,edu2,Single,Other-service,Female,0,0,18,White,<=50K
Private,168894,edu3,Single,Adm-clerical,Female,0,0,20,White,<=50K
Private,186845,edu3,Married,Prof-specialty,Male,0,0,45,White,>50K
Private,378272,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Federal-gov,106252,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,186909,edu2,Single,Other-service,Female,0,0,16,White,<=50K
Self-emp-not-inc,451019,edu3,Single,Sales,Male,0,0,35,White,<=50K
Private,213383,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,162947,edu1,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Private,102268,edu1,Single,Protective-serv,Male,0,0,40,White,<=50K
Private,253354,edu1,Married,Sales,Male,0,0,40,White,<=50K
Private,227608,edu3,Married,Sales,Male,0,0,40,White,<=50K
Private,142712,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Local-gov,335005,edu3,Single,Prof-specialty,Male,0,0,35,White,<=50K
Private,166509,edu2,Single,Craft-repair,Female,0,0,40,White,<=50K
Private,46091,edu3,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,248313,edu3,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,105862,edu2,Married,Exec-managerial,Female,0,0,70,White,>50K
Private,557082,edu2,Single,Adm-clerical,Female,0,0,38,White,<=50K
Private,185099,edu2,Married,Transport-moving,Male,0,0,70,White,>50K
Private,303121,edu2,Single,Adm-clerical,Male,0,0,30,White,<=50K
Private,48087,edu1,Single,Craft-repair,Male,0,1590,40,White,<=50K
Self-emp-not-inc,106347,edu2,Single,Sales,Male,0,0,47,White,<=50K
Local-gov,214143,edu3,Married,Transport-moving,Male,0,0,40,White,<=50K
Private,358056,edu1,Single,Other-service,Female,0,0,40,White,<=50K
Private,285854,edu2,Married,Transport-moving,Male,0,0,40,White,>50K
Private,334105,edu3,Single,Tech-support,Female,0,0,40,White,<=50K
Private,195638,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,132661,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,161063,edu2,Single,Adm-clerical,Male,0,0,40,White,<=50K
Self-emp-not-inc,36012,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,40512,edu3,Single,Prof-specialty,Male,3674,0,30,White,<=50K
Private,91189,edu2,Single,Sales,Male,0,0,40,White,<=50K
Private,183473,edu2,Single,Transport-moving,Female,0,0,40,White,<=50K
Private,59474,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
State-gov,289207,edu3,Married,Prof-specialty,Male,0,1902,45,White,>50K
Private,279129,edu2,Single,Prof-specialty,Male,0,0,37,White,>50K
Self-emp-not-inc,220740,edu2,Single,Craft-repair,Male,0,0,60,White,<=50K
Private,113176,edu2,Single,Sales,Female,2597,0,40,White,<=50K
Private,76487,edu2,Married,Transport-moving,Male,0,0,40,White,<=50K
Private,207940,edu2,Married,Craft-repair,Male,0,0,40,Black,>50K
State-gov,223725,edu3,Married,Prof-specialty,Male,0,0,65,White,<=50K
Private,298227,edu2,Single,Sales,Male,0,0,35,White,<=50K
Private,301911,edu2,Single,Sales,Male,0,0,35,Asian-Pac-Islander,<=50K
Private,127482,edu2,Married,Tech-support,Male,7688,0,40,White,>50K
Self-emp-not-inc,196858,edu2,Married,Exec-managerial,Male,0,0,60,White,<=50K
Private,297154,edu2,Married,Handlers-cleaners,Male,2407,0,40,White,<=50K
Private,131819,edu2,Single,Other-service,Female,0,0,40,White,<=50K
Private,406051,edu3,Single,Prof-specialty,Female,0,0,80,White,>50K
Private,364657,edu2,Married,Adm-clerical,Male,0,0,45,White,>50K
Local-gov,249392,edu3,Married,Prof-specialty,Male,0,0,72,White,<=50K
Private,154368,edu3,Married,Exec-managerial,Male,0,0,50,White,>50K
Private,252457,edu2,Single,Exec-managerial,Male,0,0,40,White,<=50K
Private,55717,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,62546,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,420691,edu1,Married,Other-service,Male,0,0,40,White,<=50K
Self-emp-not-inc,113010,edu3,Married,Sales,Male,0,0,50,White,>50K
Private,225291,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,266022,edu2,Married,Sales,Male,0,0,50,White,<=50K
Private,115630,edu1,Single,Adm-clerical,Male,0,0,20,Black,<=50K
Federal-gov,36186,edu3,Married,Exec-managerial,Male,7298,0,40,White,>50K
Private,194431,edu2,Single,Tech-support,Male,0,0,40,White,<=50K
Private,196828,edu2,Single,Sales,Female,0,0,38,White,>50K
Private,128715,edu2,Single,Adm-clerical,Male,10520,0,40,White,>50K
Private,117477,edu1,Married,Other-service,Female,0,0,40,Black,<=50K
Private,178478,edu3,Single,Tech-support,Female,0,0,40,White,<=50K
Self-emp-inc,281832,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,154087,edu2,Married,Exec-managerial,Male,0,0,40,White,<=50K
Private,358259,edu2,Single,Craft-repair,Male,0,0,50,White,<=50K
Private,248094,edu2,Married,Transport-moving,Male,0,0,40,White,<=50K
Private,271262,edu2,Married,Transport-moving,Male,0,0,40,White,>50K
Private,175017,edu1,Married,Adm-clerical,Male,0,1672,40,White,<=50K
Local-gov,193882,edu3,Single,Tech-support,Male,0,1340,40,White,<=50K
Private,94429,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Private,171128,edu1,Married,Machine-op-inspct,Male,0,0,40,Black,<=50K
Private,136951,edu3,Married,Adm-clerical,Male,0,0,40,Asian-Pac-Islander,<=50K
Private,421474,edu3,Married,Sales,Male,0,0,40,White,<=50K
Private,174325,edu2,Married,Craft-repair,Male,0,0,40,Black,<=50K
Private,345277,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
State-gov,180283,edu2,Single,Other-service,Female,0,0,40,Black,<=50K
Private,153160,edu2,Married,Adm-clerical,Female,0,0,40,White,<=50K
Private,180553,edu2,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Self-emp-inc,177951,edu2,Married,Sales,Male,0,0,32,White,<=50K
Private,107814,edu3,Single,Prof-specialty,Male,2329,0,60,White,<=50K
Private,176430,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Federal-gov,77370,edu2,Married,Transport-moving,Male,0,0,40,White,<=50K
Self-emp-not-inc,567788,edu1,Married,Farming-fishing,Male,0,0,40,White,<=50K
Private,168191,edu2,Married,Tech-support,Male,15024,0,37,White,>50K
Private,159676,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
Self-emp-inc,139916,edu3,Married,Sales,Male,0,2179,84,Other,<=50K
Private,77370,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Local-gov,110110,edu3,Married,Prof-specialty,Female,0,0,65,White,>50K
Private,420749,edu3,Married,Craft-repair,Male,0,0,40,White,>50K
Federal-gov,348059,edu3,Single,Exec-managerial,Female,0,0,40,White,>50K
Private,177905,edu3,Married,Prof-specialty,Male,0,0,45,White,>50K
Private,90980,edu3,Single,Adm-clerical,Female,0,0,55,White,<=50K
Private,311376,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Self-emp-not-inc,479611,edu3,Single,Sales,Male,0,0,50,White,<=50K
Private,259510,edu2,Single,Handlers-cleaners,Male,0,0,36,White,<=50K
Private,138145,edu1,Married,Other-service,Male,0,0,40,White,<=50K
Private,281725,edu1,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Federal-gov,191295,edu3,Married,Exec-managerial,Male,0,0,48,Black,<=50K
Private,174308,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
Private,39590,edu2,Married,Farming-fishing,Male,0,0,48,White,>50K
Private,134242,edu2,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,161532,edu2,Single,Handlers-cleaners,Male,0,0,35,White,<=50K
Private,386019,edu1,Single,Farming-fishing,Male,0,0,70,White,<=50K
Private,192939,edu2,Married,Transport-moving,Male,0,0,40,White,<=50K
Private,373367,edu1,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,30290,edu2,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Private,139571,edu2,Married,Adm-clerical,Male,4064,0,40,White,<=50K
Private,344743,edu2,Married,Adm-clerical,Female,0,0,50,Black,>50K
Private,241880,edu3,Single,Adm-clerical,Male,0,0,45,Black,<=50K
Private,64922,edu3,Single,Other-service,Male,0,0,70,White,<=50K
Private,104440,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,79864,edu3,Single,Exec-managerial,Female,0,0,20,White,<=50K
Private,188241,edu1,Single,Other-service,Male,0,0,16,White,<=50K
State-gov,48358,edu2,Married,Craft-repair,Male,3103,0,52,White,>50K
Self-emp-not-inc,57233,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,322013,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,187215,edu2,Single,Priv-house-serv,Female,0,0,40,White,<=50K
Self-emp-not-inc,102884,edu3,Married,Sales,Male,0,0,20,White,<=50K
Private,168138,edu3,Married,Protective-serv,Male,0,0,40,White,>50K
Private,233533,edu3,Married,Sales,Male,0,0,42,White,<=50K
Private,205309,edu2,Married,Adm-clerical,Male,0,0,20,White,<=50K
State-gov,138852,edu2,Married,Prof-specialty,Male,0,0,40,White,<=50K
Private,82161,edu3,Single,Adm-clerical,Male,0,0,40,White,<=50K
Private,93034,edu3,Married,Craft-repair,Male,0,0,40,Asian-Pac-Islander,<=50K
Private,159442,edu3,Single,Sales,Female,13550,0,50,White,>50K
Private,213887,edu2,Single,Machine-op-inspct,Male,0,0,45,White,<=50K
Private,231491,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,91964,edu2,Single,Adm-clerical,Male,0,0,40,White,<=50K
Private,59792,edu3,Single,Prof-specialty,Male,0,0,40,Asian-Pac-Islander,<=50K
Self-emp-not-inc,180928,edu2,Single,Exec-managerial,Male,0,0,40,White,<=50K
Private,142809,edu2,Single,Exec-managerial,Male,0,0,40,White,<=50K
Private,334277,edu3,Single,Sales,Male,0,0,45,White,<=50K
Private,230574,edu1,Single,Transport-moving,Male,0,0,25,White,<=50K
Self-emp-not-inc,187098,edu3,Single,Prof-specialty,Female,0,0,48,White,<=50K
Local-gov,410034,edu3,Married,Prof-specialty,Male,0,1887,40,White,>50K
Private,31659,edu3,Married,Machine-op-inspct,Male,0,1887,60,White,>50K
Private,247025,edu3,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,103580,edu3,Single,Exec-managerial,Female,0,0,55,White,>50K
State-gov,125405,edu2,Married,Protective-serv,Male,0,0,40,White,<=50K
Local-gov,192982,edu3,Married,Adm-clerical,Male,0,0,38,White,>50K
Federal-gov,435503,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,226735,edu2,Married,Transport-moving,Male,0,0,40,Black,<=50K
Local-gov,171328,edu1,Single,Other-service,Female,0,0,30,Black,<=50K
Private,163342,edu2,Single,Adm-clerical,Female,0,0,70,White,<=50K
Private,112158,edu1,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,51008,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,497300,edu2,Single,Other-service,Male,0,0,40,Black,<=50K
Federal-gov,137059,edu2,Single,Other-service,Female,0,0,10,White,<=50K
Private,98776,edu2,Single,Exec-managerial,Male,0,0,50,White,>50K
Private,320862,edu2,Single,Sales,Female,0,0,40,White,<=50K
Private,244064,edu2,Single,Machine-op-inspct,Male,0,0,40,Black,<=50K
Private,369164,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,209691,edu3,Married,Prof-specialty,Male,4386,0,50,White,>50K
Private,312667,edu1,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,52839,edu2,Single,Exec-managerial,Male,0,0,40,White,<=50K
Private,73461,edu2,Single,Tech-support,Male,0,0,40,Black,<=50K
Private,123273,edu1,Single,Transport-moving,Male,0,1876,56,White,<=50K
Self-emp-not-inc,110015,edu1,Married,Exec-managerial,Male,0,0,75,White,<=50K
State-gov,261203,edu1,Married,Transport-moving,Male,0,0,35,White,<=50K
Private,118657,edu1,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,232261,edu1,Single,Other-service,Male,0,0,40,White,<=50K
State-gov,235853,edu3,Single,Tech-support,Male,0,0,22,White,<=50K
Private,24968,edu1,Married,Protective-serv,Male,0,0,40,White,<=50K
Self-emp-not-inc,28497,edu3,Married,Farming-fishing,Male,0,1485,70,White,>50K
Private,101272,edu2,Single,Adm-clerical,Female,0,0,32,White,<=50K
Private,188386,edu2,Married,Handlers-cleaners,Male,0,1628,45,White,<=50K
Private,175674,edu3,Married,Sales,Male,0,0,50,White,>50K
Private,208946,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,177955,edu1,Single,Priv-house-serv,Female,0,0,24,White,<=50K
Private,38606,edu3,Single,Sales,Male,0,1504,45,White,<=50K
Private,99870,edu3,Married,Sales,Male,0,0,55,White,<=50K
Private,133876,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,147951,edu3,Married,Craft-repair,Male,0,0,42,White,<=50K
Private,347867,edu2,Married,Sales,Male,0,1719,40,White,<=50K
Private,150943,edu3,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,70447,edu2,Married,Sales,Male,0,0,60,Asian-Pac-Islander,<=50K
Private,195176,edu3,Single,Prof-specialty,Male,0,0,80,White,<=50K
Private,107882,edu2,Single,Adm-clerical,Female,0,0,20,White,<=50K
Private,45612,edu2,Single,Adm-clerical,Female,0,0,37,Black,<=50K
Private,259351,edu2,Single,Other-service,Male,0,0,40,Amer-Indian-Eskimo,<=50K
Private,230704,edu3,Single,Handlers-cleaners,Male,0,0,20,Black,<=50K
Private,340458,edu1,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,102874,edu2,Single,Adm-clerical,Female,0,0,24,White,<=50K
Private,192849,edu3,Single,Other-service,Female,0,0,10,White,<=50K
Self-emp-inc,74263,edu2,Single,Exec-managerial,Male,0,0,86,White,>50K
Private,250818,edu2,Single,Adm-clerical,Male,0,0,40,White,<=50K
Private,118786,edu3,Single,Sales,Male,0,1590,40,White,<=50K
Private,276552,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,188767,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Local-gov,197530,edu3,Married,Prof-specialty,Female,0,0,40,White,<=50K
Private,632271,edu2,Married,Adm-clerical,Female,0,0,40,White,<=50K
Private,77820,edu3,Married,Exec-managerial,Male,0,0,45,White,>50K
Private,214378,edu2,Single,Prof-specialty,Female,0,0,40,White,>50K
Private,24598,edu2,Single,Other-service,Female,0,0,40,White,<=50K
Private,114801,edu2,Married,Exec-managerial,Male,0,0,40,White,<=50K
Self-emp-not-inc,195486,edu2,Married,Sales,Male,0,0,70,Black,<=50K
Private,31782,edu1,Married,Transport-moving,Male,0,0,45,White,>50K
Private,67874,edu2,Single,Sales,Male,0,625,50,White,<=50K
State-gov,50178,edu2,Married,Exec-managerial,Male,0,0,38,White,<=50K
Private,177368,edu2,Married,Craft-repair,Male,3137,0,16,White,<=50K
Private,32086,edu2,Married,Craft-repair,Male,7298,0,40,White,>50K
Private,95551,edu2,Single,Sales,Female,0,0,45,White,<=50K
Self-emp-not-inc,213668,edu3,Married,Prof-specialty,Male,0,1977,50,White,>50K
Private,165949,edu3,Single,Machine-op-inspct,Female,0,1590,42,White,<=50K
Private,132919,edu2,Married,Adm-clerical,Female,0,0,12,White,>50K
Federal-gov,316246,edu3,Single,Adm-clerical,Female,0,0,40,Black,<=50K
Local-gov,237498,edu2,Single,Protective-serv,Male,0,0,45,White,<=50K
Self-emp-not-inc,83311,edu3,Married,Prof-specialty,Male,0,0,30,White,>50K
Self-emp-not-inc,26502,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Self-emp-not-inc,368140,edu2,Married,Transport-moving,Male,0,0,65,White,>50K
Local-gov,170579,edu2,Married,Transport-moving,Male,0,0,40,White,>50K
Self-emp-not-inc,166153,edu2,Married,Sales,Male,0,0,50,White,<=50K
Private,179008,edu2,Married,Farming-fishing,Male,0,0,55,White,<=50K
Private,226385,edu3,Single,Exec-managerial,Female,0,0,40,Black,<=50K
Local-gov,58624,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
Private,329993,edu2,Married,Transport-moving,Male,0,0,50,White,<=50K
Private,271466,edu2,Married,Exec-managerial,Male,0,0,45,White,>50K
Private,317175,edu2,Single,Transport-moving,Male,0,0,60,White,<=50K
Federal-gov,116369,edu2,Married,Adm-clerical,Male,0,0,48,White,<=50K
Private,331894,edu2,Married,Transport-moving,Male,0,0,60,White,>50K
Private,287480,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,366088,edu1,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Federal-gov,208791,edu3,Married,Exec-managerial,Male,0,0,50,Black,<=50K
Local-gov,111817,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Self-emp-not-inc,295279,edu3,Single,Sales,Male,0,0,37,White,<=50K
Private,107160,edu1,Single,Other-service,Female,0,0,30,White,<=50K
Private,143774,edu2,Married,Adm-clerical,Female,0,0,12,White,>50K
Private,200192,edu2,Married,Other-service,Female,0,0,45,White,<=50K
Self-emp-not-inc,194065,edu3,Single,Sales,Female,0,0,40,White,<=50K
Private,71379,edu2,Single,Prof-specialty,Female,0,0,35,White,<=50K
Private,37215,edu2,Married,Craft-repair,Male,0,0,55,White,<=50K
Private,207058,edu2,Single,Adm-clerical,Female,0,0,37,White,<=50K
Private,246183,edu2,Married,Sales,Male,0,0,40,White,>50K
Private,113838,edu2,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,381510,edu2,Single,Other-service,Male,0,0,50,White,<=50K
Private,460322,edu3,Single,Other-service,Male,0,0,43,White,<=50K
Private,137510,edu2,Married,Craft-repair,Male,0,0,20,White,<=50K
Private,101150,edu2,Single,Exec-managerial,Female,0,0,41,White,<=50K
Private,39150,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,82552,edu3,Married,Tech-support,Male,0,0,40,White,<=50K
Private,268620,edu2,Single,Other-service,Female,0,0,45,White,<=50K
Private,114691,edu2,Married,Exec-managerial,Male,0,0,50,White,>50K
Local-gov,194895,edu2,Married,Handlers-cleaners,Male,7298,0,40,White,>50K
Private,86797,edu2,Married,Other-service,Male,0,0,40,White,<=50K
Self-emp-not-inc,304223,edu2,Married,Sales,Male,0,0,40,White,<=50K
Private,319637,edu2,Single,Other-service,Female,0,0,40,White,<=50K
