year,marital,divorce,childs,age,educ,sex,race,relig,xmovie,pornlaw,hapmar
1980,married,ds_yes,2,47,10,female,white,protestant,x_no,illegal,veryhappy
1989,married,ds_no,7,39,12,male,white,catholic,x_yes,illegalillegal8,veryhappy
2006,married,ds_no,3,82,14,female,white,jewish,x_no,illegalillegal8,veryhappy
2016,married,ds_no,2,26,12,female,black,christian,x_yes,illegalillegal8,veryhappy
1983,married,ds_no,1,36,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1980,married,ds_no,3,34,14,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_yes,3,47,19,female,white,protestant,x_no,legal,veryhappy
2012,married,ds_no,1,62,20,female,white,protestant,x_no,illegal,veryhappy
1994,married,ds_no,1,34,15,male,black,protestant,x_yes,illegalillegal8,veryhappy
1988,married,ds_yes,6,83,9,female,white,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_yes,2,31,16,male,white,catholic,x_no,illegalillegal8,veryhappy
2002,married,ds_no,3,41,13,female,white,protestant,x_yes,illegal,veryhappy
2018,married,ds_yes,2,63,14,female,white,protestant,x_yes,illegalillegal8,veryhappy
2018,married,ds_yes,5,53,10,male,white,catholic,x_no,illegalillegal8,veryhappy
2016,married,ds_no,2,42,11,male,black,protestant,x_yes,illegalillegal8,veryhappy
1973,married,ds_yes,4,56,13,female,white,protestant,x_no,illegal,veryhappy
1976,married,ds_no,0,27,13,male,white,catholic,x_yes,illegalillegal8,veryhappy
1986,married,ds_no,2,28,12,male,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,2,89,10,female,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,2,37,16,male,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,4,40,17,male,white,protestant,x_no,illegalillegal8,veryhappy
1978,married,ds_no,2,35,15,female,white,catholic,x_no,illegalillegal8,veryhappy
1991,married,ds_no,2,50,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1989,married,ds_no,3,33,13,female,white,catholic,x_no,illegalillegal8,veryhappy
2014,married,ds_no,2,55,17,male,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,3,48,14,female,black,protestant,x_no,illegal,veryhappy
1986,married,ds_no,0,22,14,male,white,protestant,x_no,illegal,veryhappy
1998,married,ds_no,2,47,20,male,black,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_no,2,41,13,male,white,protestant,x_no,illegal,veryhappy
1994,married,ds_yes,5,58,13,female,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,5,56,7,male,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,2,34,16,female,white,protestant,x_no,illegal,veryhappy
2000,married,ds_no,3,41,12,female,black,protestant,x_no,illegalillegal8,veryhappy
2016,married,ds_yes,2,66,13,female,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,0,27,14,female,white,none,x_no,illegalillegal8,veryhappy
2018,married,ds_yes,2,56,17,female,black,protestant,x_no,illegal,veryhappy
2014,married,ds_no,0,86,16,male,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,5,52,5,male,white,protestant,x_no,illegal,veryhappy
2012,married,ds_yes,2,48,12,female,white,catholic,x_no,illegalillegal8,veryhappy
2012,married,ds_no,3,46,20,female,white,protestant,x_no,illegal,veryhappy
1987,married,ds_yes,2,51,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_no,2,45,12,female,white,protestant,x_no,illegal,veryhappy
2016,married,ds_no,2,27,14,female,white,protestant,x_no,illegalillegal8,veryhappy
2014,married,ds_no,0,45,11,male,black,protestant,x_no,illegal,veryhappy
2010,married,ds_yes,4,35,11,female,white,protestant,x_no,illegal,veryhappy
2008,married,ds_no,4,46,20,male,white,protestant,x_no,illegal,veryhappy
1990,married,ds_no,2,34,12,female,white,protestant,x_yes,illegalillegal8,veryhappy
1983,married,ds_no,3,70,16,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_yes,0,74,4,male,black,protestant,x_no,illegal,veryhappy
2014,married,ds_no,1,34,16,female,white,protestant,x_yes,illegal,veryhappy
1988,married,ds_yes,0,27,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1994,married,ds_no,0,26,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_yes,2,59,10,female,white,other,x_no,illegal,veryhappy
1991,married,ds_yes,2,49,13,male,white,protestant,x_yes,illegalillegal8,veryhappy
1978,married,ds_yes,1,48,9,female,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,1,39,16,male,white,catholic,x_yes,illegalillegal8,veryhappy
2018,married,ds_yes,2,59,20,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,5,62,14,male,white,protestant,x_no,illegal,veryhappy
2000,married,ds_no,2,39,16,male,white,jewish,x_no,illegalillegal8,veryhappy
1998,married,ds_yes,3,51,12,female,black,protestant,x_no,illegal,veryhappy
1984,married,ds_no,0,24,13,male,white,protestant,x_yes,illegal,veryhappy
2012,married,ds_no,0,26,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1978,married,ds_no,2,30,14,male,black,protestant,x_no,illegal,veryhappy
1983,married,ds_no,2,36,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,0,38,12,female,black,protestant,x_no,illegalillegal8,veryhappy
2000,married,ds_no,1,42,16,male,white,catholic,x_no,illegalillegal8,veryhappy
2000,married,ds_no,2,59,14,male,white,catholic,x_no,illegalillegal8,veryhappy
1973,married,ds_no,3,52,8,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,3,68,10,male,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,3,62,0,female,white,catholic,x_no,illegalillegal8,veryhappy
1996,married,ds_yes,3,46,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1980,married,ds_no,3,57,11,male,white,none,x_no,illegalillegal8,veryhappy
1998,married,ds_yes,1,47,12,male,white,protestant,x_no,illegal,veryhappy
2018,married,ds_yes,4,56,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1986,married,ds_no,2,39,12,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,8,75,3,male,white,protestant,x_no,illegalillegal8,veryhappy
1998,married,ds_no,1,30,12,male,white,catholic,x_yes,illegalillegal8,veryhappy
1990,married,ds_no,0,29,13,female,white,protestant,x_yes,illegalillegal8,veryhappy
2012,married,ds_no,4,43,5,male,other,catholic,x_yes,illegalillegal8,veryhappy
2010,married,ds_no,2,43,16,female,other,protestant,x_no,illegalillegal8,veryhappy
2002,married,ds_no,3,50,13,female,white,christian,x_no,illegal,veryhappy
1987,married,ds_no,4,45,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2016,married,ds_no,3,54,16,female,other,protestant,x_no,illegal,veryhappy
2016,married,ds_no,7,36,12,male,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,1,62,5,male,white,protestant,x_yes,illegalillegal8,veryhappy
1984,married,noanswer,9,99,12,female,white,noanswer,x_yes,illegal,veryhappy
1973,married,ds_no,3,64,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,3,34,11,male,black,catholic,x_yes,illegalillegal8,veryhappy
2012,married,ds_yes,0,61,14,female,white,catholic,x_no,legal,veryhappy
2014,married,ds_no,1,36,16,female,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,3,41,16,female,white,protestant,x_no,illegalillegal8,veryhappy
2006,married,ds_yes,2,45,13,male,white,protestant,x_no,illegal,veryhappy
1991,married,ds_yes,1,48,10,female,white,catholic,x_no,illegal,veryhappy
1987,married,ds_no,2,32,14,female,black,none,x_no,dontknow,veryhappy
2004,married,ds_no,0,35,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,0,23,16,female,white,catholic,x_no,illegal,veryhappy
1993,married,ds_no,0,32,9,female,white,catholic,x_no,illegalillegal8,veryhappy
2004,married,ds_no,1,23,13,male,white,protestant,x_yes,illegalillegal8,veryhappy
1998,married,ds_no,2,68,17,male,white,orthodoxchristian,x_yes,illegalillegal8,veryhappy
1986,married,ds_no,3,57,12,female,white,protestant,x_no,illegal,veryhappy
1976,married,ds_yes,3,47,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2014,married,ds_yes,0,76,9,female,white,none,x_no,illegal,veryhappy
1986,married,ds_no,0,52,8,female,other,jewish,x_no,illegalillegal8,veryhappy
2014,married,ds_yes,2,62,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1994,married,ds_yes,0,22,14,female,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,1,31,13,female,white,protestant,x_no,illegal,veryhappy
1986,married,ds_no,1,71,9,female,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,2,58,20,female,white,catholic,x_no,illegalillegal8,veryhappy
1989,married,ds_no,3,52,12,female,white,protestant,x_no,illegal,veryhappy
2006,married,ds_yes,2,54,15,female,white,none,x_no,illegal,veryhappy
1998,married,ds_yes,2,46,10,female,white,protestant,x_yes,illegalillegal8,veryhappy
2016,married,ds_no,1,26,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,2,24,17,male,white,protestant,x_no,illegal,veryhappy
1987,married,ds_yes,1,66,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_no,2,55,12,male,white,jewish,x_no,illegal,veryhappy
2012,married,ds_no,2,71,12,male,white,protestant,x_no,illegal,veryhappy
2018,married,ds_no,1,34,12,female,white,christian,x_no,illegal,veryhappy
2018,married,ds_yes,0,45,16,male,white,christian,x_no,illegalillegal8,veryhappy
1980,married,ds_yes,4,48,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1975,married,ds_no,4,59,12,female,white,protestant,x_no,legal,veryhappy
1978,married,ds_no,2,22,11,female,white,catholic,x_no,illegalillegal8,veryhappy
1984,married,ds_no,0,21,15,female,white,protestant,x_yes,illegal,veryhappy
1987,married,ds_no,0,25,19,female,white,protestant,x_yes,illegalillegal8,veryhappy
1984,married,ds_no,0,28,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,1,58,17,male,black,protestant,x_yes,legal,veryhappy
1976,married,ds_no,4,67,9,male,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,2,33,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_no,3,50,12,female,white,protestant,x_no,illegal,veryhappy
1989,married,ds_yes,8,55,12,male,white,catholic,x_no,illegal,veryhappy
2000,married,ds_no,3,44,13,female,other,catholic,x_no,illegal,veryhappy
1986,married,ds_no,3,47,15,female,white,catholic,x_no,illegal,veryhappy
2012,married,ds_yes,2,65,18,female,white,catholic,x_no,illegalillegal8,veryhappy
1989,married,ds_no,2,39,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_no,1,24,13,female,white,protestant,x_no,illegal,veryhappy
2008,married,ds_yes,4,63,14,male,white,protestant,x_yes,illegalillegal8,veryhappy
1987,married,ds_no,6,76,3,male,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,1,25,12,male,white,catholic,x_yes,illegalillegal8,veryhappy
1984,married,ds_no,3,38,10,male,white,protestant,x_no,illegal,veryhappy
2010,married,ds_no,3,49,11,male,black,none,x_no,illegalillegal8,veryhappy
1983,married,ds_no,6,64,12,female,other,protestant,x_no,illegal,veryhappy
1988,married,ds_no,5,60,4,male,white,protestant,x_yes,legal,veryhappy
2018,married,ds_yes,2,57,12,female,white,catholic,x_no,illegal,veryhappy
1984,married,ds_no,1,21,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,0,20,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,6,56,16,female,white,catholic,x_no,illegal,veryhappy
2016,married,ds_yes,0,62,16,female,white,catholic,x_no,illegal,veryhappy
1980,married,ds_no,1,77,6,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_yes,2,52,9,male,white,catholic,x_yes,legal,veryhappy
1980,married,ds_yes,2,65,9,male,white,catholic,x_no,illegal,veryhappy
1973,married,ds_no,2,64,12,male,white,protestant,x_no,illegal,veryhappy
2016,married,ds_yes,1,47,14,male,black,muslim,x_no,illegal,veryhappy
1990,married,ds_no,0,78,8,male,white,protestant,x_no,illegal,veryhappy
2010,married,ds_no,1,36,12,male,other,catholic,x_yes,illegalillegal8,veryhappy
2012,married,ds_no,3,37,17,female,white,protestant,x_no,illegal,veryhappy
1998,married,ds_no,2,35,18,female,white,catholic,x_no,illegal,veryhappy
2006,married,ds_no,4,59,4,male,other,catholic,x_no,illegal,veryhappy
1973,married,noanswer,1,30,13,male,white,protestant,x_no,legal,veryhappy
1983,married,ds_no,0,65,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_yes,2,42,10,male,white,catholic,x_no,illegal,veryhappy
2016,married,ds_no,3,52,19,female,other,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,0,29,17,male,white,other,x_no,noanswer,veryhappy
1998,married,ds_no,4,52,13,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,6,51,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1976,married,ds_no,2,27,15,female,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,1,24,11,male,white,other,x_no,illegal,veryhappy
1994,married,ds_no,2,55,12,female,white,protestant,x_no,illegal,veryhappy
2014,married,ds_no,1,26,12,female,white,catholic,x_yes,illegal,veryhappy
2016,married,ds_no,2,61,15,female,white,protestant,x_no,illegal,veryhappy
2018,married,ds_no,2,37,15,male,white,protestant,x_no,illegal,veryhappy
1991,married,ds_no,2,32,14,male,white,protestant,x_no,illegalillegal8,veryhappy
2016,married,ds_no,2,45,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,2,26,11,male,white,protestant,x_no,illegalillegal8,veryhappy
1990,married,ds_yes,3,50,15,female,white,protestant,x_no,illegal,veryhappy
1976,married,ds_no,1,22,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_yes,6,68,18,male,white,protestant,x_no,illegal,veryhappy
1998,married,ds_no,6,89,6,male,black,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_no,2,69,6,male,white,catholic,x_no,legal,veryhappy
1978,married,ds_no,1,63,6,female,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_yes,3,44,12,male,white,none,x_no,dontknow,veryhappy
1996,married,ds_yes,1,50,18,female,white,none,x_no,illegalillegal8,veryhappy
2014,married,ds_no,0,31,20,female,white,none,x_no,illegalillegal8,veryhappy
1988,married,ds_no,2,60,12,female,white,jewish,x_no,illegal,veryhappy
1986,married,ds_no,2,31,20,female,white,jewish,x_yes,illegal,veryhappy
2006,married,ds_no,0,28,19,male,white,protestant,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,0,21,14,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_yes,3,47,13,male,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,2,72,8,male,white,protestant,x_no,illegal,veryhappy
1991,married,ds_no,3,56,12,female,white,protestant,x_yes,illegal,veryhappy
1990,married,ds_no,3,39,12,male,other,catholic,x_yes,illegalillegal8,veryhappy
2014,married,ds_yes,2,62,15,male,white,none,x_no,illegalillegal8,veryhappy
1993,married,ds_no,2,43,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,3,55,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1990,married,ds_no,3,43,12,male,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,3,46,12,male,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,3,28,12,female,black,protestant,x_no,illegal,veryhappy
2006,married,ds_no,3,43,12,female,black,protestant,x_no,illegal,veryhappy
2006,married,ds_no,2,32,10,male,other,none,x_no,illegalillegal8,veryhappy
1978,married,ds_no,2,62,12,male,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,2,36,13,male,white,none,x_yes,illegalillegal8,veryhappy
1994,married,ds_yes,1,38,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,2,33,15,male,white,protestant,x_yes,illegalillegal8,veryhappy
1980,married,ds_no,0,22,13,female,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,5,59,14,male,white,none,x_no,illegalillegal8,veryhappy
2008,married,ds_yes,3,57,17,male,white,protestant,x_no,illegalillegal8,veryhappy
2008,married,ds_no,1,39,15,male,white,none,x_yes,illegalillegal8,veryhappy
1973,married,ds_no,5,38,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1987,married,ds_yes,5,59,11,female,white,protestant,x_no,illegal,veryhappy
2008,married,ds_no,0,37,13,female,white,christian,x_no,illegal,veryhappy
1989,married,ds_no,3,40,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1998,married,ds_no,3,55,18,female,white,catholic,x_no,illegal,veryhappy
1986,married,ds_no,3,42,11,female,white,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_no,3,41,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1988,married,ds_no,2,31,12,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,3,50,12,male,white,protestant,x_no,illegal,veryhappy
1998,married,ds_no,4,60,16,female,white,catholic,x_no,illegalillegal8,veryhappy
1976,married,ds_no,2,79,15,female,white,protestant,x_no,illegal,veryhappy
1984,married,ds_no,2,46,12,female,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,4,76,17,male,white,protestant,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,4,39,15,female,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,3,32,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1980,married,ds_no,5,67,8,female,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,0,43,17,female,white,protestant,x_no,illegalillegal8,veryhappy
2012,married,ds_no,2,58,12,male,white,catholic,x_no,illegal,veryhappy
2002,married,ds_yes,4,68,16,male,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,4,40,14,female,white,protestant,x_no,illegal,veryhappy
2010,married,ds_no,0,37,13,male,white,none,x_no,illegalillegal8,veryhappy
1975,married,ds_no,2,29,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,2,43,16,female,white,protestant,x_no,illegal,veryhappy
2018,married,ds_no,3,52,16,female,black,protestant,x_no,illegal,veryhappy
1991,married,ds_no,1,71,14,female,white,protestant,x_no,illegalillegal8,veryhappy
1989,married,ds_no,2,32,12,female,white,catholic,x_no,illegal,veryhappy
1984,married,ds_no,4,38,11,female,white,protestant,x_yes,illegalillegal8,veryhappy
1993,married,ds_no,1,22,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1994,married,ds_no,2,44,11,male,black,protestant,x_no,illegal,veryhappy
1975,married,ds_no,1,43,9,male,black,protestant,x_no,legal,veryhappy
2006,married,ds_no,2,32,12,male,other,catholic,x_yes,illegalillegal8,veryhappy
1975,married,ds_no,5,55,10,female,white,catholic,x_no,illegal,veryhappy
